10-07-2018 23:46,"b""Here @FIFAcom \nQuestion about thingys \nA player heads the ball onto a defender's arm ?\nPenalty \nA player heads the... https://t.co/ZQmbOw0BJ7"""
,
10-07-2018 22:31,b'How could that referee not see that double fault against Hazard? Two free kicks at the edge of the sixteen meters c... https://t.co/yqgx7X3OuN'
,
10-07-2018 22:11,"b'@shotta_gooner In retrospect, last seasons trial implementation of VAR was so inconsistent and intrusive one could... https://t.co/CJUkPn06Bn'"
,
10-07-2018 22:11,"b'This #digital #world, with #IoT and all sophisticated features, #cybersecurity is now a must.... https://t.co/wop6ANJgjm'"
,
10-07-2018 22:03,b'@SPARIreland 6 Balls #VAR'
,
10-07-2018 21:54,b'@MickFoley76 @steven_miller12 Ha ha ha pro set up already. No introduction of #VAR yet to book for diving? Imaginat... https://t.co/BSZx81aWJk'
,
10-07-2018 21:40,b'Idris  any chance of @LoveIsland just showing the kiss...  #VAR'
,
10-07-2018 21:37,"b""@joakimohrstrom1 sorry, but I disagree on the situations that deserved a free kick imho and this ref didn't see muc... https://t.co/GgDC3T1SwC"""
,
10-07-2018 21:23,b'@mandachampion @LoveIsland We need #VAR '
,
10-07-2018 21:17,"b""Just to let England fans know that half the #VAR team for #ENGCRO is German \n\nDon't have nightmares \n\n#GER #WorldCup https://t.co/UpQKtkosip"""
,
10-07-2018 21:08,b'Idris wtfffff #VAR needed #loveisland @carolineflack1 @LoveIsland'
,
10-07-2018 21:08,b'@LoveIsland Please please play the video in the villa... I feel so bad for New Jack!! That was a nasty sly move fro... https://t.co/582pLY0lh1'
,
10-07-2018 21:07,b'@IainDoesJokes We REALLY need that #VAR ASAP.  #IdrisIsAShit https://t.co/73vOHft0Xe'
,
10-07-2018 21:06,"b""Can everyone stop fucking with Laura's head now!! Let her be happy FFS!! @LoveIsland is taking the piss and shittin... https://t.co/j1xHblyj4P"""
,
10-07-2018 21:05,b'Surely its cruelty towards Laura now. Two people lying to her. Show her the video! #loveisland #VAR'
,
10-07-2018 20:39,b'Not seen #VAR for quite a few matches now....\n\nHello #ENG'
,
10-07-2018 20:35,b'Fire #VAR!!!!! #Worldcup2018Russia #worldcup #worldcyp2018 #frabel #shame #football #refsucked #fifa #ubelievable... https://t.co/5xcuNJkIXq'
,
10-07-2018 20:27,"b""How'd the #VAR not come into play for the foul on @hazardeden10 ... anyway we move on #BEL hard luck well done.... https://t.co/jVMyuRBu96"""
,
10-07-2018 20:25,b'In other news #VAR https://t.co/2C4NzCKX1b'
,
10-07-2018 20:21,b'@Sunil_Choudhari #VAR needs to regulate this better.'
,
10-07-2018 20:17,b'what is the point of the #VAR if you aint gonna use it?? \n\n#FRABEL'
,
10-07-2018 20:16,b'This World Cup will be remembered for three things\n1) VAR\n2) Set pieces\n3) Big teams (like Germany and Argentina) f... https://t.co/uPXvMsVbCj'
,
10-07-2018 20:14,b'#VAR was designed by Europeans to get rid of Africans and South Americans at the #WorldCup. It was last used during... https://t.co/z7x0MS0yLB'
,
10-07-2018 20:12,b'World Cup..  \n\n#football #WorldCup2018 #WorldCupRussia2018 #france #sport #deschamps #winner #russia #world... https://t.co/gMjQb9BKxI'
,
10-07-2018 20:08,"b""Phenomenal performance from #Fra to K/O my @FIFAWorldCup favs #Bel #Lukaku didn't get a la-la-la-la-la-Look-in! Btw... https://t.co/0qsDtx1USS"""
,
10-07-2018 20:07,b'Its nice to watch a game with no #VAR bollacks'
,
10-07-2018 20:06,b'#FRABEL No #VAR used in this game.'
,
10-07-2018 20:05,"b""World class performance from today's referee Andres Cunha from Uruguy. Clear and top class decisions at the 2018... https://t.co/z5v6UaHPrX"""
,
10-07-2018 20:05,b'What can product marketers learn from the use of VAR in the World Cup? https://t.co/fv4QlT2lSI @Econsultancy... https://t.co/68cVwU8ZwB'
,
10-07-2018 20:03,"b'Mother Ferg has just ""yeah remember when England were robbed of that penalty,cause the bloody VCR wasn\'t working!""... https://t.co/wJ8cJOOAxn'"
,
10-07-2018 20:03,"b'Thank you @FIFA\nGo and #VAR to hell\n\nIndeed, supporting the adults and the injustice of the young\n  Two free kick t... https://t.co/ja5OxjIuJ3'"
,
10-07-2018 20:03,b'where was the #VAR during this match? Hazard deserved at least 2 free kicks just outside the 16 mtr ... totally unfair #FRABEL'
,
10-07-2018 20:03,b'@FIFAWorldCup @Budweiser I hope football sport becomes like the Tennis sport!\nFuck #VAR\n\nFrance  Team didnt dese... https://t.co/sNECtbgI8c'
,
10-07-2018 20:01,b'Getting all excited about tonights episode! #VAR #loveisland'
,
10-07-2018 20:01,"b'One more sleep till England play in a semi final , Are you excited ?, Come on England !! #England #Worldcup... https://t.co/cDRHUFAH2H'"
,
10-07-2018 19:59,b'Interesting how @FIFAWorldCup @FIFAcom stopped using the failed experiment called #VAR. #francevsbelgium'
,
10-07-2018 19:57,b'Still possible: VARane-VARdy #VAR BTW #willgriggsonfire'
,
10-07-2018 19:55,b'Mbappe is getting as bad as neymar! Thought #VAR was supposed to stop diving'
,
10-07-2018 19:52,b'Interesting to see not much need for VAR since the South American teams had gone out...  #var #FranceBelgique... https://t.co/4oOyJvjnd4'
,
